CODE;VALUES;CLASS;NAME;DESCRIPTION;UPDATED
ATC_KOODI;H01A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H01B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H01C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H02A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H03A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H03B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H04A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H05A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H05B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01D;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01E;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01F;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01M;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J02A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J04A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J04B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J05A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J06B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01E;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01X;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L02A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L02B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L03A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L04A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M01A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M02A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M03A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M03B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M04A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M05B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N03A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N04A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N04B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N05A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N05B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N05C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N06A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N06B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N06C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N06D;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N07A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N07B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N07C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N07X;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;P01A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;P01B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;R01A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;R03A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;R03B;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;R03D;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;R06A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;S01C;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;S01E;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;S01G;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;S01X;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;V01A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;V03A;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A02BC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A02BD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A03FA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A04AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A04AD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A05AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A06AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A06AD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A06AH;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A06AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A07AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A07EA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A07EC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A09AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10AD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BG;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BH;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BJ;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BK;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A10BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A11CC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A12AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A12AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;A16AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B01AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B01AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B01AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B01AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B01AF;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B02AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B02BD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B02BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B03BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B03XA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B05DA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;B05DB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C01AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C01BC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C01BD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C01CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C01DA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C02AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C02KX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C03BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C03CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C03DA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C03EA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C03EB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C07AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C07AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C07AG;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C07BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C07FB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C08CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C08DA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C08DB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09DA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09DB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C09DX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C10AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C10AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C10AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C10AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C10BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;C10BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D01AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D01AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D01BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D02AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D05AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D05BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D06BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D06BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07AD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07BC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D07XC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D09AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D10AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D10BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;D11AH;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G02BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G02CB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03CX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03DA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03DB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03DC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03FA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03FB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03GA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03HA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G03HB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G04BD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G04BE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G04CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;G04CB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H01AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H01BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H01CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H01CB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H01CC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H02AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H03AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H03BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H04AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H05AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;H05BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01CE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01CF;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01CR;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01DB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01DC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01EA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01EE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01FA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01FF;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J01MA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J02AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J04AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J04BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J05AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;J06BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01BC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01CA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01ED;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EF;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EJ;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EL;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01EX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01XK;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L01XX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L02AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L02BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L02BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L02BG;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L02BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L03AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L03AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L03AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L04AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L04AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L04AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L04AD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;L04AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M01AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M01AC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M01AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M01AG;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M01AH;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M02AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M03AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M03BC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M03BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M04AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M05BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M05BB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;M05BX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02AJ;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02BE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02CC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N02CD;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N03AB;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N03AE;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N03AF;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N03AG;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N03AX;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N04AA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N04BA;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
ATC_KOODI;N04BC;character;ATC-luokan koodi;ATC-luokan koodi;2021-06-23 07:23:18
